"codigo";"nome_ascii";"nivelensino";"ano";"periodo";"capacidade_aluno";"local";"data_inicio";"data_fim";"codigo_turma";"descricao_horario";"observacao";"distancia";"tipo";"data_consolidacao";"agrupadora";"qtd_aulas_lancadas";"situacaoturma";"convenio";"modalidadeparticipantes";"campusturma"
"MCL0044.0";"INICIACAO AO EXAME CLINICO - TEORICA";"GRADUAÇÃO";"2016";"2";"56";"HUOL";"2016-07-25";"2016-12-17";"01";"5M5 6M345 (25/07/2016 - 17/12/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"MOR0045";"HISTOLOGIA";"GRADUAÇÃO";"2016";"2";"26";"Sala dos epitélios";"2016-07-25";"2016-12-17";"04A";"56N12";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"MOR0045";"HISTOLOGIA";"GRADUAÇÃO";"2016";"2";"29";"sala mandacaru";"2016-07-25";"2016-12-17";"06A";"36M56";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"MOR0045";"HISTOLOGIA";"GRADUAÇÃO";"2016";"2";"30";"sala mandacaru";"2016-07-25";"2016-12-17";"05A";"36M56";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"MOR0045";"HISTOLOGIA";"GRADUAÇÃO";"2016";"2";"";"";"2016-07-25";"2016-12-17";"06";"";"";"f";"1";"";"t";"";"ABERTA";"";"Presencial";"Campus Central"
"MOR0045";"HISTOLOGIA";"GRADUAÇÃO";"2016";"2";"31";"Sala dos epitélios";"2016-07-25";"2016-12-17";"03A";"56N12";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"MOR0045";"HISTOLOGIA";"GRADUAÇÃO";"2016";"2";"";"";"2016-07-25";"2016-12-17";"02";"";"";"f";"1";"";"t";"";"ABERTA";"";"Presencial";"Campus Central"
"MOR0045";"HISTOLOGIA";"GRADUAÇÃO";"2016";"2";"";"";"2016-07-25";"2016-12-17";"01";"";"";"f";"1";"";"t";"";"ABERTA";"";"Presencial";"Campus Central"
"MOR0045";"HISTOLOGIA";"GRADUAÇÃO";"2016";"2";"25";"Sala dos epitélios";"2016-07-25";"2016-12-17";"02A";"35T12";"";"f";"1";"";"f";"";"EXCLUÍDA";"";"Presencial";"Campus Central"
"MOR0045";"HISTOLOGIA";"GRADUAÇÃO";"2016";"2";"";"";"2016-07-25";"2016-12-17";"03";"";"";"f";"1";"";"t";"";"ABERTA";"";"Presencial";"Campus Central"
"MOR0045";"HISTOLOGIA";"GRADUAÇÃO";"2016";"2";"";"";"2016-07-25";"2016-12-17";"04";"";"";"f";"1";"";"t";"";"ABERTA";"";"Presencial";"Campus Central"
"MOR0045";"HISTOLOGIA";"GRADUAÇÃO";"2016";"2";"25";"Sala dos epitélios";"2016-07-25";"2016-12-17";"01A";"35T12";"";"f";"1";"";"f";"";"EXCLUÍDA";"";"Presencial";"Campus Central"
"MOR0045";"HISTOLOGIA";"GRADUAÇÃO";"2016";"2";"";"";"2016-07-25";"2016-12-17";"05";"";"";"f";"1";"";"t";"";"ABERTA";"";"Presencial";"Campus Central"
"PPGD0104";"DESENVOLVIMENTO SUSTENTAVEL E CONSTITUCIONALISMO";"STRICTO SENSU";"2016";"2";"10";"Nepsa II - Sala C4";"2016-08-01";"2016-12-17";"01";"3M2345";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"DDA0302";"METODOS QUANTITATIVOS APLICADOS AS CIENCIAS SOCIAIS";"GRADUAÇÃO";"2016";"2";"50";"3E4";"2016-07-25";"2016-12-17";"02";"24N34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"DDA0302";"METODOS QUANTITATIVOS APLICADOS AS CIENCIAS SOCIAIS";"GRADUAÇÃO";"2016";"2";"50";"3B6";"2016-07-25";"2016-12-17";"01";"6M3456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"FIS0311";"MECANICA CLASSICA";"GRADUAÇÃO";"2016";"2";"50";"3A4";"2016-07-25";"2016-12-17";"03";"246M34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"FIS0311";"MECANICA CLASSICA";"GRADUAÇÃO";"2016";"2";"30";"3B1";"2016-07-25";"2016-12-17";"05";"246T12";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"FIS0311";"MECANICA CLASSICA";"GRADUAÇÃO";"2016";"2";"50";"3A3";"2016-07-25";"2016-12-17";"01";"246N12";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"FIS0311";"MECANICA CLASSICA";"GRADUAÇÃO";"2016";"2";"50";"3B6";"2016-07-25";"2016-12-17";"04";"246T12";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"FIS0311";"MECANICA CLASSICA";"GRADUAÇÃO";"2016";"2";"50";"3B5";"2016-07-25";"2016-12-17";"02";"246M34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"IMD0702";"SERVICOS DE REDE E TRANSPORTE";"GRADUAÇÃO";"2016";"2";"30";"A104 - CIVT";"2016-07-25";"2016-12-17";"01";"35N12 (25/07/2016 - 17/12/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"BIF0026";"BIOINFORMATICA ESTRUTURAL";"STRICTO SENSU";"2016";"2";"40";"BioME";"2016-10-17";"2016-10-29";"01";"23456M1 7M123456  7T123456  7N1";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"ADM0139";"ADMCONSULT II";"GRADUAÇÃO";"2016";"2";"45";"Sala da ADMConsult";"2016-07-25";"2016-12-17";"01";"";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"ADM0140";"ADMCONSULT III";"GRADUAÇÃO";"2016";"2";"60";"Sala da ADMConsult";"2016-07-25";"2016-12-17";"01";"";"";"f";"1";"";"f";"";"A DEFINIR DOCENTE";"";"Presencial";"Campus Central"
"ECO1331";"DESENVOLVIMENTO ECONOMICO";"GRADUAÇÃO";"2016";"2";"40";"I D4";"2016-07-25";"2016-12-17";"01";"26N34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"ECO1410";"INTRODUCAO A ECONOMIA MATEMATICA";"GRADUAÇÃO";"2016";"2";"55";"I H5";"2016-07-25";"2016-12-17";"01";"46N12";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"IMD0703";"SEGURANCA DE REDES";"GRADUAÇÃO";"2016";"2";"39";"A309";"2016-07-25";"2016-12-17";"01";"6N1234 (25/07/2016 - 17/12/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"BIF0024";"EMPREENDEDORISMO EM BIOCIENCIAS";"STRICTO SENSU";"2016";"2";"60";"CB";"2016-11-07";"2016-11-11";"01";"24M23456 356M2345  24T234 35T2345";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"BIF0009";"EVOLUCAO MOLECULAR";"STRICTO SENSU";"2016";"2";"40";"BioME";"2016-10-03";"2016-10-07";"01";"23M12345 4M234 56M1234  356T12345";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"BIF0001";"FUNDAMENTOS DE BIOINFORMATICA";"STRICTO SENSU";"2016";"2";"40";"BioME";"2016-08-01";"2016-09-30";"01";"2356M1 7M12345  7T12345";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"DMI0021";"INTERNATO EM MEDICINA DE URGENCIA";"GRADUAÇÃO";"2016";"2";"3";"HWG/HUOL";"2016-08-09";"2016-09-25";"02";"23456M123456  23456T12345 (09/08/2016 - 25/09/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"DMI0021";"INTERNATO EM MEDICINA DE URGENCIA";"GRADUAÇÃO";"2016";"2";"3";"HWG/HUOL";"2016-09-26";"2016-11-13";"12";"23456M123456  23456T12345 (26/09/2016 - 13/11/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"DMI0021";"INTERNATO EM MEDICINA DE URGENCIA";"GRADUAÇÃO";"2016";"2";"3";"HWG/HUOL";"2016-09-26";"2016-11-13";"10";"23456M123456  23456T12345 (26/09/2016 - 13/11/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"DMI0021";"INTERNATO EM MEDICINA DE URGENCIA";"GRADUAÇÃO";"2016";"2";"3";"HWG/HUOL";"2016-08-09";"2016-09-25";"05";"23456M123456  23456T12345 (09/08/2016 - 25/09/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"DMI0021";"INTERNATO EM MEDICINA DE URGENCIA";"GRADUAÇÃO";"2016";"2";"3";"HWG/HUOL";"2016-09-26";"2016-11-13";"09";"23456M123456  23456T12345 (26/09/2016 - 13/11/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"DMI0021";"INTERNATO EM MEDICINA DE URGENCIA";"GRADUAÇÃO";"2016";"2";"3";"HWG/HUOL";"2016-09-26";"2016-11-13";"08";"23456M123456  23456T12345 (26/09/2016 - 13/11/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"DMI0021";"INTERNATO EM MEDICINA DE URGENCIA";"GRADUAÇÃO";"2016";"2";"3";"HWG/HUOL";"2016-09-26";"2016-11-13";"11";"23456M123456  23456T12345 (26/09/2016 - 13/11/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"DMI0021";"INTERNATO EM MEDICINA DE URGENCIA";"GRADUAÇÃO";"2016";"2";"3";"HWG/HUOL";"2016-09-26";"2016-11-13";"07";"23456M123456  23456T12345 (26/09/2016 - 13/11/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"DMI0021";"INTERNATO EM MEDICINA DE URGENCIA";"GRADUAÇÃO";"2016";"2";"3";"HWG/HUOL";"2016-08-09";"2016-09-25";"04";"23456M123456  23456T12345 (09/08/2016 - 25/09/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"DMI0021";"INTERNATO EM MEDICINA DE URGENCIA";"GRADUAÇÃO";"2016";"2";"3";"HWG/HUOL";"2016-08-09";"2016-09-25";"01";"23456M123456  23456T12345 (09/08/2016 - 25/09/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"DMI0021";"INTERNATO EM MEDICINA DE URGENCIA";"GRADUAÇÃO";"2016";"2";"3";"HWG/HUOL";"2016-08-09";"2016-09-25";"06";"23456M123456  23456T12345 (09/08/2016 - 25/09/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"DMI0021";"INTERNATO EM MEDICINA DE URGENCIA";"GRADUAÇÃO";"2016";"2";"3";"HWG/HUOL";"2016-08-09";"2016-09-25";"03";"23456M123456  23456T12345 (09/08/2016 - 25/09/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"NUT0208";"EXERCICIO DO ESTAGIO EM NUTRICAO CLINICA II";"GRADUAÇÃO";"2016";"2";"7";"FORA";"2016-07-25";"2016-12-17";"02";"";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"NUT0208";"EXERCICIO DO ESTAGIO EM NUTRICAO CLINICA II";"GRADUAÇÃO";"2016";"2";"7";"FORA";"2016-07-25";"2016-12-17";"03";"";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"NUT0208";"EXERCICIO DO ESTAGIO EM NUTRICAO CLINICA II";"GRADUAÇÃO";"2016";"2";"7";"FORA";"2016-07-25";"2016-12-17";"01";"";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"NUT0208";"EXERCICIO DO ESTAGIO EM NUTRICAO CLINICA II";"GRADUAÇÃO";"2016";"2";"7";"FORA";"2016-07-25";"2016-12-17";"04";"";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"NUT0208";"EXERCICIO DO ESTAGIO EM NUTRICAO CLINICA II";"GRADUAÇÃO";"2016";"2";"7";"FORA";"2016-07-25";"2016-12-17";"06";"";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"NUT0208";"EXERCICIO DO ESTAGIO EM NUTRICAO CLINICA II";"GRADUAÇÃO";"2016";"2";"7";"FORA";"2016-07-25";"2016-12-17";"05";"";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"DBF0215";"TOXICOLOGIA PARA ENFERMAGEM";"GRADUAÇÃO";"2016";"2";"40";"Sala de Aulas Teoricas da Fisica - CB";"2016-07-25";"2016-12-17";"01";"3T3456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"DEB0824";"CIRURGIA E REABILITACAO BUCOMAXILAR";"GRADUAÇÃO";"2016";"2";"40";"4A8";"2016-07-25";"2016-12-17";"01";"3N12 4N34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"SAU0016";"MECANISMO DE ACAO E RESISTENCIA AOS ANTIMICROBIANOS";"STRICTO SENSU";"2016";"2";"10";"Sala de aula do PPGCSa, no CCSa-UFRN";"2016-08-22";"2016-08-26";"01";"23456M345  23456T234";"";"f";"1";"2016-08-29 18:18:28.56";"f";"30";"CONSOLIDADA";"";"Presencial";""
"CFL2026";"QUALIDADE DA MADEIRA";"STRICTO SENSU";"2016";"2";"15";"Sala 02 - Prédio das Pós-Graduações";"2016-07-25";"2016-12-02";"02";"3M2345";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"CFL2026";"QUALIDADE DA MADEIRA";"STRICTO SENSU";"2016";"2";"15";"Sala 02 - Prédio das Pós-Graduações";"2016-07-25";"2016-12-09";"01";"3M2345";"";"f";"1";"";"f";"";"EXCLUÍDA";"";"Presencial";""
"CCA0129";"PAISAGISMO E JARDINAGEM";"GRADUAÇÃO";"2016";"2";"30";"3M23 (Sala 07) e 5M23 (Sala 09)";"2016-07-25";"2016-12-17";"01";"35M23";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Macaíba"
"CSH0492";"TOPICOS DE ORCAMENTO PUBLICO";"GRADUAÇÃO";"2016";"2";"55";"CERES Currais Novos";"2016-07-25";"2016-12-17";"01";"23T56";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Currais Novos"
"PPGSC01010";"SEMINARIOS EM FUNDAMENTOS DA COMPUTACAO II";"STRICTO SENSU";"2016";"2";"35";"3D6";"2016-08-01";"2016-12-10";"01";"7N12";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"DIM0109.1";"LABORATORIO DE CIRCUITOS LOGICOS";"GRADUAÇÃO";"2016";"2";"40";"nPITI / Sala 201";"2016-07-25";"2016-12-17";"01";"6T12";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"DIM0109.0";"CIRCUITOS LOGICOS";"GRADUAÇÃO";"2016";"2";"40";"CIVT A307";"2016-07-25";"2016-12-17";"01";"24M56";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"ZOO0401";"APICULTURA";"GRADUAÇÃO";"2016";"2";"20";"Setor de Apicultura";"2016-07-25";"2016-12-17";"01";"4M456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Macaíba"
"CCA0130";"FUNDAMENTOS DE DRENAGEM";"GRADUAÇÃO";"2016";"2";"40";"Sala 04";"2016-07-25";"2016-12-17";"01";"4M345";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Macaíba"
"PSE1026";"ANALISE EXPLORATORIA DE DADOS";"STRICTO SENSU";"2016";"2";"20";"Laboratório de informática/CB";"2016-08-22";"2016-09-02";"01";"2345T2345";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"DEB0920";"ENGENHARIA TECIDUAL";"GRADUAÇÃO";"2016";"2";"40";"4I7";"2016-07-25";"2016-12-17";"01";"3N34 4N12";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"PPGSC0109";"LOGICA ALGEBRICA";"STRICTO SENSU";"2016";"2";"30";"3E2";"2016-08-01";"2016-12-10";"01";"46T34";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"ENF0051";"NOCOES DE PRIMEIROS SOCORROS";"GRADUAÇÃO";"2016";"2";"40";"Anfiteatro 2";"2016-07-25";"2016-12-17";"01";"5T5234";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"ENF0048";"INTRODUCAO A ENFERMAGEM EM GERONTOLOGIA";"GRADUAÇÃO";"2016";"2";"22";"SALA 11";"2016-07-25";"2016-12-17";"01";"6M2345";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"ECO1409";"METODOS QUANTITATIVOS EM ECONOMIA";"GRADUAÇÃO";"2016";"2";"61";"I H5";"2016-07-25";"2016-12-17";"01";"46M12";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"MDM3006";"PERCEPCAO, CONSCIENCIA E EMOCAO  EIXO TUTORIAL";"GRADUAÇÃO";"2016";"2";"8";"EMCM 2º andar - Sala Pequenos Grupos 03";"2016-08-29";"2016-10-07";"03";"2M123 36M23456 (29/08/2016 - 07/10/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Caicó"
"MDM3006";"PERCEPCAO, CONSCIENCIA E EMOCAO  EIXO TUTORIAL";"GRADUAÇÃO";"2016";"2";"9";"EMCM 2º andar - Sala Pequenos Grupos 05";"2016-08-29";"2016-10-07";"05";"2M123 36M23456 (29/08/2016 - 07/10/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Caicó"
"MDM3006";"PERCEPCAO, CONSCIENCIA E EMOCAO  EIXO TUTORIAL";"GRADUAÇÃO";"2016";"2";"8";"EMCM 2º andar - Sala Pequenos Grupos 04";"2016-08-29";"2016-10-07";"04";"2M123 36M23456 (29/08/2016 - 07/10/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Caicó"
"MDM3006";"PERCEPCAO, CONSCIENCIA E EMOCAO  EIXO TUTORIAL";"GRADUAÇÃO";"2016";"2";"9";"EMCM 2º andar - Sala Pequenos Grupos 01";"2016-08-29";"2016-10-07";"01";"2M123 36M23456 (29/08/2016 - 07/10/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Caicó"
"MDM3006";"PERCEPCAO, CONSCIENCIA E EMOCAO  EIXO TUTORIAL";"GRADUAÇÃO";"2016";"2";"8";"EMCM 2º andar - Sala Pequenos Grupos 02";"2016-08-29";"2016-10-07";"02";"2M123 36M23456 (29/08/2016 - 07/10/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Caicó"
"PSICOB0013";"TOPICOS ATUAIS EM NEUROCIENCIAS DE SISTEMAS";"STRICTO SENSU";"2016";"2";"10";"A definir";"2016-09-26";"2016-10-05";"01";"23456T123";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"MOR0082";"MORFOLOGIA HUMANA APLICADA A ODONTOLOGIA";"GRADUAÇÃO";"2016";"2";"51";"Anfiteatro B";"2016-07-25";"2016-12-17";"01A";"234M1234 6M12";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"MOR0082";"MORFOLOGIA HUMANA APLICADA A ODONTOLOGIA";"GRADUAÇÃO";"2016";"2";"";"";"2016-07-25";"2016-12-17";"01";"";"";"f";"1";"";"t";"";"ABERTA";"";"Presencial";"Campus Central"
"AGR4501";"LINGUA LATINA I";"FORMAÇÃO COMPLEMENTAR";"2016";"2";"20";"2-i-22";"2016-08-08";"2016-12-10";"02";"7M2345";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"AGR4501";"LINGUA LATINA I";"FORMAÇÃO COMPLEMENTAR";"2016";"2";"20";"2-i-22";"2016-08-08";"2016-12-10";"01";"24T56";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"PSI0127";"SEMINARIO DE INTEGRACAO IV";"GRADUAÇÃO";"2016";"2";"25";"2H5";"2016-07-25";"2016-12-17";"02";"4T56 (25/07/2016 - 17/12/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"PSI0127";"SEMINARIO DE INTEGRACAO IV";"GRADUAÇÃO";"2016";"2";"25";"2H5";"2016-07-25";"2016-12-17";"01";"4T56 (25/07/2016 - 17/12/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"MDM3009";"PROLIFERACAO CELULAR  EIXO HABILIDADES E COMUNIDADE";"GRADUAÇÃO";"2016";"2";"8";"EMCM e UBS Castelo Branco";"2016-11-07";"2016-12-09";"04";"2M45 4M2345  4T2345 (07/11/2016 - 09/12/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Caicó"
"MDM3009";"PROLIFERACAO CELULAR  EIXO HABILIDADES E COMUNIDADE";"GRADUAÇÃO";"2016";"2";"8";"EMCM e UBS Walfredo Gurgel";"2016-11-07";"2016-12-09";"05";"2M45 4M2345  4T2345 (07/11/2016 - 09/12/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Caicó"
"MDM3009";"PROLIFERACAO CELULAR  EIXO HABILIDADES E COMUNIDADE";"GRADUAÇÃO";"2016";"2";"8";"EMCM e UBS Boa Passagem";"2016-11-07";"2016-12-09";"03";"2M45 4M2345  4T2345 (07/11/2016 - 09/12/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Caicó"
"MDM3009";"PROLIFERACAO CELULAR  EIXO HABILIDADES E COMUNIDADE";"GRADUAÇÃO";"2016";"2";"9";"EMCM e UBS Paraíba";"2016-11-07";"2016-12-09";"02";"2M45 4M2345  4T2345 (07/11/2016 - 09/12/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Caicó"
"MDM3009";"PROLIFERACAO CELULAR  EIXO HABILIDADES E COMUNIDADE";"GRADUAÇÃO";"2016";"2";"8";"EMCM e UBS João XXIII";"2016-11-07";"2016-12-09";"01";"2M45 4M2345  4T2345 (07/11/2016 - 09/12/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Caicó"
"PSE1025";"ESPECIACAO";"STRICTO SENSU";"2016";"2";"10";"Sala dos mestrandos";"2016-10-31";"2016-12-01";"01";"25M345  25T345";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"BPA0030";"VIAGEM AO CAMPO II";"STRICTO SENSU";"2016";"2";"16";"Caico e Serra Negra do Norte - RN";"2016-07-25";"2016-12-11";"01";"2T123456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"PEC1112";"ESTRUTURAS METALICAS";"STRICTO SENSU";"2016";"2";"15";"sala de aula do PEC";"2016-08-08";"2016-12-10";"01";"6M123";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"AGR0368";"AGROECOLOGIA E AGRICULTURA ORGANICA";"GRADUAÇÃO";"2016";"2";"30";"GESOLO";"2016-07-25";"2016-12-17";"01";"24M45";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Macaíba"
"PSE1027";"DOCENCIA NO ENSINO SUPERIOR";"STRICTO SENSU";"2016";"2";"35";"Sala Pau D'Arco/CB";"2016-07-15";"2016-11-30";"01";"7M123456  7T123456";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"MCL0043.0";"GERIATRIA II - TEORICA";"GRADUAÇÃO";"2016";"2";"56";"HUOL";"2016-07-25";"2016-12-17";"01";"5T13 (25/07/2016 - 17/12/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"MCL0043.1";"GERIATRIA II - PRATICA";"GRADUAÇÃO";"2016";"2";"14";"HUOL";"2016-07-25";"2016-12-10";"03";"5T4 6T134 (25/07/2016 - 10/12/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"MCL0043.1";"GERIATRIA II - PRATICA";"GRADUAÇÃO";"2016";"2";"14";"HUOL";"2016-07-25";"2016-12-10";"04";"5T4 6T134 (25/07/2016 - 10/12/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"MCL0043.1";"GERIATRIA II - PRATICA";"GRADUAÇÃO";"2016";"2";"14";"HUOL";"2016-07-25";"2016-12-10";"01";"5T4 6T134 (25/07/2016 - 10/12/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"MCL0043.1";"GERIATRIA II - PRATICA";"GRADUAÇÃO";"2016";"2";"14";"HUOL";"2016-07-25";"2016-12-10";"02";"5T4 6T134 (25/07/2016 - 10/12/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"MCL0056";"INTERNATO EM CLINICA MEDICA I B";"GRADUAÇÃO";"2016";"2";"6";"HUOL";"2016-07-25";"2016-08-08";"01";"234567M123456  234567T123456  234567N1234 (25/07/2016 - 08/08/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"MCL0056";"INTERNATO EM CLINICA MEDICA I B";"GRADUAÇÃO";"2016";"2";"6";"HUOL";"2016-07-25";"2016-08-08";"02";"234567M123456  234567T123456  234567N1234 (25/07/2016 - 08/08/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"MCL0056";"INTERNATO EM CLINICA MEDICA I B";"GRADUAÇÃO";"2016";"2";"6";"HUOL";"2016-07-25";"2016-08-08";"03";"234567M123456  234567T123456  234567N1234 (25/07/2016 - 08/08/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"CFL2024";"BIOMASSA E BIOCOMBUSTIVEIS";"STRICTO SENSU";"2016";"2";"15";"Sala 02 - Prédio das Pós-Graduações";"2016-07-25";"2016-12-09";"01";"24M45";"";"f";"1";"";"f";"";"EXCLUÍDA";"";"Presencial";""
"CFL2024";"BIOMASSA E BIOCOMBUSTIVEIS";"STRICTO SENSU";"2016";"2";"15";"Sala 02 - Prédio das Pós-Graduações";"2016-07-25";"2016-12-02";"02";"5T1234";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"GGF3053";"CURSO DE INICIACAO A DOCENCIA";"STRICTO SENSU";"2016";"2";"40";"CCET";"2016-08-01";"2016-12-10";"01";"246N1234";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";""
"MCI0084";"INTERNATO EM CIRURGIA GERAL B";"GRADUAÇÃO";"2016";"2";"4";"HUOL";"2016-07-25";"2016-08-25";"04";"23456M12345  23456T1234 (25/07/2016 - 25/08/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"MCI0084";"INTERNATO EM CIRURGIA GERAL B";"GRADUAÇÃO";"2016";"2";"4";"HUOL";"2016-07-25";"2016-08-25";"03";"23456M12345  23456T1234 (25/07/2016 - 25/08/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"MCI0084";"INTERNATO EM CIRURGIA GERAL B";"GRADUAÇÃO";"2016";"2";"5";"HUOL";"2016-07-25";"2016-08-25";"02";"23456M12345  23456T1234 (25/07/2016 - 25/08/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
"MCI0084";"INTERNATO EM CIRURGIA GERAL B";"GRADUAÇÃO";"2016";"2";"5";"HUOL";"2016-07-25";"2016-08-25";"01";"2345M12345 6M1345  23456T1234 (25/07/2016 - 25/08/2016)";"";"f";"1";"";"f";"";"ABERTA";"";"Presencial";"Campus Central"
